time,item,placed,arrived,qty,lead_time,factor
2024-09-02,PAD-TOY-V,87,88,26,0.886663,0.886663
2024-09-02,PAD-FOR-V,87,88,18,0.715701,0.715701
2024-09-02,BAT-FOR-P,87,88,3,1.269253,0.634626
2024-09-02,WIP-FOR-P,87,88,8,0.764367,0.764367
2024-09-09,BAT-FOR-V,87,89,18,1.511726,0.755863
2024-09-09,WIP-TOY-V,88,89,24,0.927617,0.927617
2024-09-09,WIP-FOR-P,88,89,12,0.849976,0.849976
2024-09-09,WIP-FOR-V,88,89,20,0.634809,0.634809
2024-09-16,PAD-TOY-V,89,90,28,0.882624,0.882624
2024-09-16,PAD-FOR-P,89,90,8,1.131563,1.131563
2024-09-16,BAT-TOY-P,88,90,7,1.819591,0.909795
2024-09-16,BAT-FOR-P,88,90,6,2.284234,1.142117
2024-09-16,BAT-FOR-V,89,90,9,1.441446,0.720723
2024-09-16,WIP-TOY-P,89,90,16,1.116468,1.116468
2024-09-16,WIP-TOY-V,89,90,24,0.630451,0.630451
2024-09-23,PAD-TOY-P,90,91,10,0.743642,0.743642
2024-09-23,PAD-TOY-V,90,91,24,1.059025,1.059025
2024-09-23,WIP-TOY-V,90,91,36,1.096825,1.096825
2024-09-23,WIP-FOR-P,90,91,8,1.307747,1.307747
2024-09-30,PAD-TOY-P,91,92,10,0.985052,0.985052
2024-09-30,PAD-FOR-P,91,92,10,1.111265,1.111265
2024-09-30,PAD-FOR-V,91,92,26,0.964456,0.964456
2024-09-30,BAT-TOY-P,90,92,12,2.055099,1.02755
2024-09-30,BAT-FOR-P,90,92,5,1.958021,0.97901
2024-09-30,BAT-FOR-P,91,92,5,1.114744,0.557372
2024-09-30,WIP-TOY-P,91,92,16,0.867202,0.867202
2024-09-30,WIP-FOR-P,91,92,20,1.170932,1.170932
2024-09-30,WIP-FOR-V,91,92,24,0.772258,0.772258
2024-10-07,PAD-TOY-V,92,93,26,0.873464,0.873464
2024-10-07,PAD-FOR-V,92,93,16,0.648032,0.648032
2024-10-07,BAT-FOR-P,92,93,8,1.471075,0.735537
2024-10-07,WIP-TOY-V,92,93,36,1.268345,1.268345
2024-10-14,PAD-TOY-V,93,94,30,0.912033,0.912033
2024-10-14,PAD-FOR-P,93,94,14,0.602132,0.602132
2024-10-14,PAD-FOR-V,93,94,28,0.982236,0.982236
2024-10-14,BAT-TOY-V,91,94,6,3.46464,1.73232
2024-10-14,BAT-TOY-V,92,94,10,1.735003,0.867501
2024-10-14,WIP-TOY-P,93,94,20,0.912557,0.912557
2024-10-14,WIP-FOR-P,93,94,20,1.365045,1.365045
2024-10-14,WIP-FOR-V,93,94,12,1.420637,1.420637
2024-10-21,PAD-TOY-P,93,95,18,1.844023,1.844023
2024-10-21,BAT-FOR-V,93,95,8,2.311475,1.155737
2024-10-28,BAT-TOY-V,95,96,23,1.235121,0.61756
2024-10-28,BAT-FOR-P,94,96,8,1.931052,0.965526
2024-10-28,BAT-FOR-P,95,96,7,1.35211,0.676055
2024-10-28,WIP-TOY-P,95,96,20,0.9399,0.9399
2024-10-28,WIP-TOY-V,95,96,32,0.955355,0.955355
2024-10-28,WIP-FOR-P,95,96,20,1.093965,1.093965
2024-10-28,WIP-FOR-V,95,96,16,0.854242,0.854242
2024-11-04,PAD-FOR-P,95,97,10,1.515435,1.515435
2024-11-04,PAD-FOR-V,96,97,30,0.899345,0.899345
2024-11-04,BAT-TOY-P,95,97,12,1.917614,0.958807
2024-11-04,WIP-FOR-V,96,97,16,0.900028,0.900028
2024-11-11,PAD-TOY-P,97,98,18,0.779599,0.779599
2024-11-11,BAT-FOR-P,96,98,6,2.299469,1.149735
2024-11-11,WIP-TOY-P,97,98,12,1.397853,1.397853
2024-11-11,WIP-TOY-V,97,98,28,1.236266,1.236266
2024-11-18,PAD-TOY-P,98,99,16,0.486802,0.486802
2024-11-18,BAT-FOR-P,97,99,7,1.682393,0.841196
2024-11-18,BAT-FOR-V,97,99,5,2.420201,1.210101
2024-11-18,WIP-FOR-P,98,99,20,0.724303,0.724303
2024-11-18,WIP-FOR-V,97,99,16,1.69339,1.69339
2024-11-25,PAD-TOY-P,99,100,18,1.233404,1.233404
2024-11-25,PAD-TOY-V,99,100,22,1.276313,1.276313
2024-11-25,BAT-FOR-V,98,100,11,1.658943,0.829472
2024-12-02,PAD-FOR-V,99,101,34,1.687287,1.687287
2024-12-02,BAT-TOY-P,99,101,8,1.935499,0.96775
2024-12-02,WIP-TOY-P,100,101,16,1.265288,1.265288
2024-12-02,WIP-TOY-V,100,101,28,0.706547,0.706547
2024-12-09,PAD-TOY-P,101,102,14,1.066711,1.066711
2024-12-09,PAD-FOR-P,101,102,6,1.190502,1.190502
2024-12-09,BAT-FOR-V,100,102,10,2.239227,1.119614
2024-12-09,WIP-FOR-V,100,102,20,1.755499,1.755499
2024-12-16,PAD-TOY-V,102,103,18,0.973064,0.973064
2024-12-16,BAT-TOY-P,101,103,9,1.652479,0.826239
2024-12-16,BAT-TOY-V,101,103,9,1.99663,0.998315
2024-12-16,BAT-FOR-V,101,103,8,2.051464,1.025732
2024-12-16,WIP-TOY-V,102,103,24,1.286592,1.286592
2024-12-16,WIP-FOR-P,102,103,20,1.138159,1.138159
2024-12-16,WIP-FOR-V,102,103,20,0.771959,0.771959
2024-12-23,PAD-FOR-V,103,104,24,1.292693,1.292693
2024-12-23,WIP-TOY-P,103,104,20,0.868675,0.868675
2024-12-23,WIP-TOY-V,103,104,24,1.088864,1.088864
2024-12-30,PAD-TOY-P,104,105,16,0.840561,0.840561
2024-12-30,PAD-TOY-V,104,105,16,0.998254,0.998254
2024-12-30,PAD-FOR-P,104,105,6,1.271929,1.271929
2024-12-30,BAT-TOY-P,102,105,6,2.646418,1.323209
2024-12-30,BAT-TOY-P,104,105,9,1.422651,0.711326
2024-12-30,BAT-FOR-V,103,105,7,1.996907,0.998453
2025-01-06,PAD-FOR-P,105,106,8,0.756739,0.756739
2025-01-06,BAT-TOY-V,104,106,13,2.274454,1.137227
2025-01-06,BAT-FOR-P,104,106,4,1.784894,0.892447
2025-01-06,WIP-TOY-V,105,106,28,0.799869,0.799869
2025-01-06,WIP-FOR-P,104,106,12,1.642194,1.642194
2025-01-13,PAD-TOY-V,106,107,20,0.807608,0.807608
2025-01-13,PAD-FOR-P,106,107,8,1.051994,1.051994
2025-01-13,BAT-FOR-V,105,107,11,1.904769,0.952384
2025-01-13,WIP-TOY-P,106,107,20,0.770097,0.770097
2025-01-13,WIP-FOR-V,106,107,16,0.882151,0.882151
2025-01-20,PAD-TOY-P,107,108,16,0.979444,0.979444
2025-01-20,PAD-FOR-V,107,108,12,1.135439,1.135439
2025-01-20,BAT-TOY-V,106,108,16,1.801631,0.900815
2025-01-20,BAT-FOR-P,106,108,6,1.858217,0.929109
2025-01-20,WIP-TOY-V,107,108,36,0.991807,0.991807
2025-01-27,BAT-FOR-V,106,109,8,2.719087,1.359543
2025-01-27,WIP-TOY-P,108,109,12,1.248539,1.248539
2025-01-27,WIP-FOR-P,108,109,12,1.197118,1.197118
2025-01-27,WIP-FOR-V,108,109,24,0.825492,0.825492
2025-02-03,PAD-TOY-P,109,110,14,1.311316,1.311316
2025-02-03,PAD-TOY-V,109,110,16,0.920154,0.920154
2025-02-03,PAD-FOR-P,109,110,12,1.182625,1.182625
2025-02-03,BAT-TOY-P,108,110,5,1.619701,0.809851
2025-02-03,WIP-TOY-P,109,110,16,1.031469,1.031469
2025-02-03,WIP-TOY-V,109,110,48,1.012417,1.012417
2025-02-10,PAD-TOY-V,110,111,12,0.90514,0.90514
2025-02-10,BAT-TOY-P,109,111,6,1.940734,0.970367
2025-02-10,BAT-TOY-V,109,111,22,1.746339,0.873169
2025-02-10,BAT-FOR-V,109,111,23,2.497616,1.248808
2025-02-10,WIP-TOY-P,110,111,24,0.918075,0.918075
2025-02-10,WIP-FOR-P,109,111,12,2.071111,2.071111
2025-02-10,WIP-FOR-V,110,111,24,0.92129,0.92129
2025-02-17,PAD-TOY-P,111,112,16,0.881533,0.881533
2025-02-17,PAD-FOR-V,110,112,14,1.603435,1.603435
2025-02-17,BAT-FOR-P,109,112,9,2.7575,1.37875
2025-02-17,BAT-FOR-V,111,112,17,1.045047,0.522524
2025-02-17,WIP-TOY-V,111,112,28,1.073006,1.073006
2025-02-17,WIP-FOR-P,111,112,12,1.237412,1.237412
2025-02-24,PAD-TOY-V,112,113,16,1.02138,1.02138
2025-02-24,PAD-FOR-P,111,113,8,1.536108,1.536108
2025-02-24,PAD-FOR-V,112,113,8,1.010303,1.010303
2025-02-24,WIP-TOY-P,112,113,20,0.966381,0.966381
2025-02-24,WIP-FOR-V,112,113,16,0.723166,0.723166
2025-03-03,PAD-TOY-P,113,114,10,0.931359,0.931359
2025-03-03,PAD-FOR-P,113,114,10,0.868107,0.868107
2025-03-03,BAT-TOY-P,112,114,4,1.748008,0.874004
2025-03-03,BAT-TOY-V,112,114,14,1.575569,0.787784
2025-03-03,BAT-FOR-V,112,114,14,1.852727,0.926363
2025-03-03,WIP-TOY-V,113,114,28,0.828851,0.828851
2025-03-03,WIP-FOR-P,113,114,20,0.886444,0.886444
2025-03-10,PAD-TOY-V,114,115,20,0.694768,0.694768
2025-03-10,PAD-FOR-V,114,115,18,1.250537,1.250537
2025-03-10,BAT-TOY-P,113,115,9,1.623627,0.811814
2025-03-10,BAT-TOY-V,113,115,10,1.581598,0.790799
2025-03-17,PAD-TOY-P,114,116,16,1.535804,1.535804
2025-03-17,PAD-FOR-P,115,116,8,0.514262,0.514262
2025-03-17,PAD-FOR-V,115,116,12,0.736189,0.736189
2025-03-17,BAT-TOY-P,114,116,6,1.585935,0.792968
2025-03-17,BAT-TOY-P,115,116,6,1.389675,0.694838
2025-03-17,BAT-FOR-P,113,116,5,2.955109,1.477555
2025-03-17,WIP-TOY-P,115,116,32,1.212532,1.212532
2025-03-17,WIP-TOY-V,115,116,52,1.371698,1.371698
2025-03-17,WIP-FOR-P,115,116,24,1.470492,1.470492
2025-03-17,WIP-FOR-V,115,116,28,0.932073,0.932073
2025-03-24,BAT-FOR-V,115,117,14,1.523707,0.761854
2025-03-31,PAD-TOY-P,116,118,18,2.170331,2.170331
2025-03-31,PAD-TOY-V,117,118,24,1.296429,1.296429
2025-03-31,PAD-FOR-V,117,118,14,0.471427,0.471427
2025-03-31,BAT-FOR-P,116,118,6,2.366167,1.183084
2025-04-07,PAD-TOY-V,118,119,24,0.836524,0.836524
2025-04-07,PAD-FOR-P,118,119,12,1.088335,1.088335
2025-04-07,BAT-TOY-V,116,119,14,2.749881,1.374941
2025-04-07,BAT-FOR-V,118,119,25,1.155344,0.577672
2025-04-07,WIP-FOR-V,118,119,24,1.474169,1.474169
2025-04-14,PAD-TOY-P,119,120,12,0.823595,0.823595
2025-04-14,PAD-FOR-V,119,120,20,1.363171,1.363171
2025-04-14,BAT-TOY-P,119,120,5,1.380811,0.690405
2025-04-14,BAT-TOY-V,118,120,9,1.739742,0.869871
2025-04-14,BAT-FOR-P,119,120,4,1.279186,0.639593
2025-04-14,WIP-FOR-P,119,120,16,0.819488,0.819488
2025-04-21,PAD-TOY-V,120,121,32,1.404781,1.404781
2025-04-21,WIP-TOY-P,120,121,16,0.890049,0.890049
2025-04-21,WIP-TOY-V,119,121,32,1.525368,1.525368
2025-04-21,WIP-FOR-P,120,121,20,1.07501,1.07501
2025-04-21,WIP-FOR-V,120,121,28,1.151263,1.151263
2025-04-28,PAD-TOY-P,121,122,22,0.931221,0.931221
2025-04-28,PAD-FOR-P,121,122,8,0.819418,0.819418
2025-04-28,PAD-FOR-V,121,122,14,0.701879,0.701879
2025-04-28,WIP-TOY-P,121,122,16,1.171129,1.171129
2025-04-28,WIP-TOY-V,121,122,48,1.452171,1.452171
2025-04-28,WIP-FOR-P,121,122,24,0.696958,0.696958
2025-05-05,PAD-TOY-V,122,123,26,1.407589,1.407589
2025-05-05,PAD-FOR-P,122,123,14,0.771745,0.771745
2025-05-05,BAT-TOY-P,122,123,11,1.23673,0.618365
2025-05-05,WIP-TOY-P,122,123,24,1.424921,1.424921
2025-05-05,WIP-FOR-V,122,123,36,0.736236,0.736236
2025-05-12,PAD-TOY-P,123,124,16,1.085597,1.085597
2025-05-12,PAD-TOY-V,123,124,44,0.811984,0.811984
2025-05-12,PAD-FOR-P,123,124,14,1.388975,1.388975
2025-05-12,PAD-FOR-V,123,124,24,1.002601,1.002601
2025-05-12,BAT-TOY-V,121,124,11,3.346328,1.673164
2025-05-12,BAT-FOR-P,121,124,3,2.936481,1.46824
2025-05-19,BAT-TOY-V,123,125,9,2.247911,1.123956
2025-05-19,BAT-FOR-P,123,125,6,1.971569,0.985785
2025-05-19,BAT-FOR-V,123,125,9,2.184178,1.092089
2025-05-19,WIP-TOY-V,124,125,36,0.827112,0.827112
2025-05-19,WIP-FOR-P,124,125,20,1.342882,1.342882
2025-05-26,PAD-TOY-P,125,126,14,0.89697,0.89697
2025-05-26,PAD-FOR-V,125,126,18,1.394286,1.394286
2025-05-26,WIP-TOY-P,124,126,16,1.708925,1.708925
2025-05-26,WIP-FOR-V,125,126,24,1.208285,1.208285
2025-06-02,PAD-TOY-V,126,127,30,0.684685,0.684685
2025-06-02,PAD-FOR-P,125,127,12,1.853242,1.853242
2025-06-02,BAT-FOR-V,125,127,12,1.609111,0.804555
2025-06-02,WIP-TOY-P,126,127,32,0.819032,0.819032
2025-06-02,WIP-TOY-V,125,127,40,1.76397,1.76397
2025-06-09,BAT-TOY-P,123,128,5,4.979259,2.48963
2025-06-09,BAT-FOR-P,126,128,4,1.64788,0.82394
2025-06-09,WIP-TOY-V,127,128,44,0.770411,0.770411
2025-06-09,WIP-FOR-P,127,128,20,1.498105,1.498105
2025-06-16,PAD-TOY-P,127,129,12,1.621719,1.621719
2025-06-16,PAD-TOY-V,128,129,28,1.24654,1.24654
2025-06-16,BAT-TOY-V,126,129,7,2.67378,1.33689
2025-06-16,BAT-FOR-P,127,129,3,2.042652,1.021326
2025-06-16,BAT-FOR-P,128,129,5,1.26891,0.634455
2025-06-16,WIP-TOY-P,128,129,24,0.789698,0.789698
2025-06-23,PAD-TOY-P,129,130,12,0.709605,0.709605
2025-06-23,PAD-FOR-P,129,130,18,0.724632,0.724632
2025-06-23,PAD-FOR-V,129,130,22,1.10213,1.10213
2025-06-23,BAT-FOR-V,128,130,12,2.119146,1.059573
2025-06-23,WIP-FOR-V,129,130,28,0.848367,0.848367
2025-06-30,PAD-TOY-V,130,131,40,0.767506,0.767506
2025-06-30,BAT-TOY-P,129,131,4,1.689674,0.844837
2025-06-30,BAT-TOY-P,130,131,6,1.48867,0.744335
2025-06-30,BAT-FOR-V,130,131,16,1.27743,0.638715
2025-06-30,WIP-TOY-V,130,131,28,1.111306,1.111306
2025-07-07,PAD-TOY-P,130,132,14,1.796631,1.796631
2025-07-07,PAD-FOR-V,131,132,18,1.020046,1.020046
2025-07-07,WIP-TOY-P,131,132,24,0.741123,0.741123
2025-07-07,WIP-FOR-V,131,132,28,0.980801,0.980801
2025-07-14,PAD-TOY-P,132,133,12,0.997422,0.997422
2025-07-14,PAD-FOR-P,132,133,8,1.076947,1.076947
2025-07-14,BAT-TOY-V,131,133,7,2.330322,1.165161
2025-07-21,PAD-FOR-V,133,134,16,0.814844,0.814844
2025-07-21,BAT-TOY-P,132,134,5,1.809987,0.904993
2025-07-21,WIP-FOR-P,133,134,16,1.121362,1.121362
2025-07-21,WIP-FOR-V,133,134,28,1.11439,1.11439
2025-07-28,PAD-TOY-V,133,135,28,1.95695,1.95695
2025-07-28,BAT-TOY-V,133,135,5,2.31704,1.15852
2025-07-28,BAT-FOR-P,133,135,5,2.170431,1.085216
2025-07-28,BAT-FOR-V,133,135,10,2.468086,1.234043
2025-07-28,WIP-TOY-V,134,135,20,1.110642,1.110642
2025-08-04,PAD-TOY-P,135,136,22,1.102665,1.102665
2025-08-04,PAD-FOR-P,135,136,14,0.652309,0.652309
2025-08-04,PAD-FOR-V,135,136,28,0.740588,0.740588
2025-08-04,BAT-TOY-P,133,136,5,2.62225,1.311125
2025-08-04,BAT-TOY-P,134,136,5,1.634142,0.817071
2025-08-04,BAT-TOY-V,134,136,8,2.354027,1.177014
2025-08-04,BAT-FOR-P,134,136,3,1.631764,0.815882
2025-08-11,PAD-TOY-V,136,137,32,0.626318,0.626318
2025-08-11,BAT-TOY-V,135,137,7,1.64744,0.82372
2025-08-11,BAT-FOR-V,135,137,12,2.018617,1.009309
2025-08-11,WIP-TOY-P,136,137,12,0.780468,0.780468
2025-08-11,WIP-FOR-P,136,137,8,1.056594,1.056594
2025-08-11,WIP-FOR-V,136,137,20,0.540234,0.540234
2025-08-18,BAT-TOY-P,136,138,7,2.132497,1.066249
2025-08-18,BAT-TOY-V,136,138,9,2.15121,1.075605
2025-08-18,WIP-TOY-V,137,138,20,0.868969,0.868969
2025-08-25,PAD-TOY-P,138,139,18,0.708959,0.708959
2025-08-25,PAD-FOR-P,138,139,14,1.219109,1.219109
2025-08-25,BAT-TOY-P,137,139,9,1.763898,0.881949
2025-08-25,BAT-TOY-V,137,139,11,1.979265,0.989633
2025-08-25,BAT-FOR-V,138,139,11,1.454864,0.727432
2025-08-25,WIP-FOR-P,138,139,8,0.896351,0.896351
2025-09-01,PAD-FOR-V,139,140,22,1.349946,1.349946
2025-09-01,BAT-FOR-P,138,140,6,1.590464,0.795232
2025-09-01,WIP-TOY-P,139,140,12,0.984348,0.984348
2025-09-01,WIP-TOY-V,139,140,16,1.391656,1.391656
2025-09-01,WIP-FOR-P,139,140,12,1.104121,1.104121
2025-09-01,WIP-FOR-V,139,140,20,0.802493,0.802493
2025-09-08,PAD-TOY-V,140,141,24,1.475541,1.475541
2025-09-08,PAD-FOR-V,140,141,30,1.018098,1.018098
2025-09-08,BAT-TOY-P,140,141,8,1.484172,0.742086
2025-09-08,BAT-FOR-P,137,141,4,3.762132,1.881066
2025-09-08,BAT-FOR-V,140,141,8,1.338485,0.669243
2025-09-15,PAD-TOY-P,141,142,18,1.210917,1.210917
2025-09-15,PAD-FOR-P,141,142,16,0.769762,0.769762
2025-09-15,PAD-FOR-V,141,142,18,1.093334,1.093334
2025-09-15,BAT-TOY-V,138,142,12,3.520157,1.760078
2025-09-15,BAT-FOR-P,140,142,4,1.997649,0.998825
2025-09-15,WIP-TOY-V,141,142,20,1.155336,1.155336
2025-09-22,BAT-TOY-V,141,143,9,2.070084,1.035042
2025-09-22,WIP-TOY-P,142,143,16,1.123348,1.123348
2025-09-29,PAD-TOY-P,143,144,20,1.145445,1.145445
2025-09-29,PAD-FOR-P,143,144,12,0.82198,0.82198
2025-09-29,WIP-FOR-P,143,144,16,0.974788,0.974788
2025-09-29,WIP-FOR-V,143,144,24,1.120864,1.120864
2025-10-06,PAD-TOY-P,144,145,14,1.044545,1.044545
2025-10-06,PAD-TOY-V,143,145,20,1.715739,1.715739
2025-10-06,PAD-FOR-V,144,145,20,0.994992,0.994992
2025-10-06,BAT-TOY-P,143,145,7,2.2016,1.1008
2025-10-06,BAT-TOY-V,143,145,16,1.723201,0.861601
2025-10-06,WIP-TOY-V,143,145,28,1.783165,1.783165
2025-10-13,BAT-FOR-P,143,146,9,2.94548,1.47274
2025-10-13,WIP-TOY-P,145,146,16,0.985681,0.985681
2025-10-13,WIP-FOR-P,145,146,16,0.885227,0.885227
2025-10-13,WIP-FOR-V,145,146,16,0.848947,0.848947
2025-10-20,PAD-TOY-V,146,147,12,0.940677,0.940677
2025-10-20,WIP-TOY-P,146,147,12,1.083306,1.083306
2025-10-20,WIP-TOY-V,145,147,32,1.846441,1.846441
2025-10-20,WIP-FOR-P,146,147,16,0.503859,0.503859
2025-10-20,WIP-FOR-V,146,147,16,0.727542,0.727542
2025-10-27,PAD-TOY-P,147,148,16,1.26069,1.26069
2025-10-27,PAD-FOR-P,147,148,12,1.23736,1.23736
2025-10-27,PAD-FOR-V,147,148,32,1.184785,1.184785
2025-10-27,BAT-FOR-P,146,148,6,2.319044,1.159522
2025-10-27,WIP-TOY-P,147,148,20,0.596411,0.596411
2025-10-27,WIP-TOY-V,147,148,20,0.850582,0.850582
2025-10-27,WIP-FOR-V,147,148,24,1.011436,1.011436
2025-11-03,PAD-TOY-V,148,149,22,0.634695,0.634695
2025-11-03,PAD-FOR-P,148,149,10,1.025043,1.025043
2025-11-03,BAT-FOR-V,144,149,6,4.63263,2.316315
2025-11-03,BAT-FOR-V,146,149,9,2.791112,1.395556
2025-11-03,WIP-FOR-V,148,149,20,1.374659,1.374659
2025-11-10,BAT-FOR-P,147,150,5,2.68975,1.344875
2025-11-10,WIP-TOY-V,149,150,36,0.822007,0.822007
2025-11-10,WIP-FOR-P,149,150,12,0.879953,0.879953
2025-11-17,PAD-TOY-V,150,151,24,0.651044,0.651044
2025-11-17,PAD-FOR-V,150,151,18,1.415017,1.415017
2025-11-17,BAT-TOY-P,149,151,9,1.884345,0.942173
2025-11-17,BAT-TOY-V,148,151,11,2.880282,1.440141
2025-11-17,WIP-TOY-P,150,151,16,1.237898,1.237898
2025-11-17,WIP-FOR-V,150,151,36,1.200704,1.200704
2025-11-24,PAD-FOR-P,151,152,8,1.46674,1.46674
2025-11-24,BAT-FOR-P,150,152,4,2.00766,1.00383
2025-11-24,WIP-TOY-V,151,152,28,0.973418,0.973418
2025-11-24,WIP-FOR-P,151,152,24,0.960342,0.960342
2025-12-01,PAD-TOY-P,152,153,12,1.499137,1.499137
2025-12-01,PAD-TOY-V,152,153,14,0.859074,0.859074
2025-12-01,BAT-TOY-V,151,153,8,2.056237,1.028118
2025-12-01,BAT-FOR-V,150,153,13,2.638864,1.319432
2025-12-01,WIP-TOY-P,152,153,16,0.841882,0.841882
2025-12-08,PAD-TOY-P,153,154,18,0.708579,0.708579
2025-12-08,PAD-TOY-V,153,154,32,1.037633,1.037633
2025-12-08,PAD-FOR-P,153,154,10,0.691592,0.691592
2025-12-08,PAD-FOR-V,153,154,24,0.922656,0.922656
2025-12-08,BAT-TOY-V,152,154,8,1.783045,0.891522
2025-12-08,WIP-FOR-V,153,154,28,1.361063,1.361063
2025-12-15,PAD-TOY-V,154,155,22,0.784238,0.784238
2025-12-15,BAT-TOY-P,153,155,3,1.550398,0.775199
2025-12-15,BAT-FOR-P,153,155,5,2.149378,1.074689
2025-12-15,BAT-FOR-V,153,155,13,1.964221,0.98211
2025-12-22,PAD-TOY-P,155,156,12,1.268485,1.268485
2025-12-22,PAD-FOR-P,155,156,8,0.691892,0.691892
2025-12-22,BAT-TOY-P,154,156,5,1.621298,0.810649
2025-12-22,BAT-FOR-P,155,156,7,1.411196,0.705598
