week_start,sku,units,stockout,price,rel_price,promo
2023-09-11,PAD-FOR-P,3,0,77.22,0.8676,0
2023-09-11,BAT-TOY-P,4,0,194.65,0.9781,0
2023-09-11,BAT-FOR-P,6,0,194.65,0.9781,0
2023-09-11,WIP-TOY-P,16,0,22.79,0.7859,0.2
2023-09-11,WIP-FOR-P,10,0,22.79,0.7859,0.2
2023-09-11,PAD-TOY-V,15,0,53.79,0.8676,0
2023-09-11,PAD-FOR-V,4,0,53.79,0.8676,0
2023-09-11,BAT-TOY-V,7,0,135.96,0.9781,0
2023-09-11,BAT-FOR-V,0,0,135.96,0.9781,0
2023-09-11,WIP-TOY-V,17,1,14.14,0.7856,0.2
2023-09-11,WIP-FOR-V,25,0,14.14,0.7856,0.2
2023-09-18,PAD-TOY-P,8,0,76.79,0.8628,0
2023-09-18,PAD-FOR-P,4,0,76.79,0.8628,0
2023-09-18,BAT-TOY-P,1,0,188.86,0.949,0
2023-09-18,BAT-FOR-P,2,0,188.86,0.949,0
2023-09-18,WIP-TOY-P,4,0,29.11,1.0038,0
2023-09-18,WIP-FOR-P,5,0,29.11,1.0038,0
2023-09-18,PAD-TOY-V,20,0,53.49,0.8627,0
2023-09-18,PAD-FOR-V,8,0,53.49,0.8627,0
2023-09-18,BAT-TOY-V,7,0,131.91,0.949,0
2023-09-18,BAT-FOR-V,3,0,131.91,0.949,0
2023-09-18,WIP-TOY-V,4,0,18.07,1.0039,0
2023-09-18,WIP-FOR-V,3,0,18.07,1.0039,0
2023-09-25,PAD-TOY-P,9,1,63.96,0.7187,0.2
2023-09-25,PAD-FOR-P,6,1,63.96,0.7187,0.2
2023-09-25,BAT-TOY-P,2,0,193.31,0.9714,0
2023-09-25,BAT-FOR-P,1,0,193.31,0.9714,0
2023-09-25,WIP-TOY-P,3,0,30.08,1.0372,0
2023-09-25,WIP-FOR-P,5,0,30.08,1.0372,0
2023-09-25,PAD-TOY-V,34,1,44.56,0.7187,0.2
2023-09-25,PAD-FOR-V,11,0,44.56,0.7187,0.2
2023-09-25,BAT-TOY-V,7,1,135.03,0.9714,0
2023-09-25,BAT-FOR-V,0,0,135.03,0.9714,0
2023-09-25,WIP-TOY-V,19,0,18.67,1.0372,0
2023-09-25,WIP-FOR-V,10,0,18.67,1.0372,0
2023-10-02,PAD-TOY-P,1,0,90.48,1.0166,0
2023-10-02,PAD-FOR-P,3,0,90.48,1.0166,0
2023-10-02,BAT-TOY-P,7,1,181.11,0.9101,0
2023-10-02,BAT-FOR-P,1,0,181.11,0.9101,0
2023-10-02,WIP-TOY-P,7,0,28.07,0.9679,0
2023-10-02,WIP-FOR-P,9,1,28.07,0.9679,0
2023-10-02,PAD-TOY-V,16,0,63.03,1.0166,0
2023-10-02,PAD-FOR-V,4,0,63.03,1.0166,0
2023-10-02,BAT-TOY-V,6,0,126.5,0.9101,0
2023-10-02,BAT-FOR-V,4,0,126.5,0.9101,0
2023-10-02,WIP-TOY-V,4,0,17.42,0.9678,0
2023-10-02,WIP-FOR-V,19,1,17.42,0.9678,0
2023-10-09,PAD-TOY-P,1,0,89.87,1.0098,0
2023-10-09,PAD-FOR-P,0,0,89.87,1.0098,0
2023-10-09,BAT-TOY-P,1,0,145.78,0.7326,0.2
2023-10-09,BAT-FOR-P,2,0,145.78,0.7326,0.2
2023-10-09,WIP-TOY-P,7,0,27.95,0.9638,0
2023-10-09,WIP-FOR-P,2,0,27.95,0.9638,0
2023-10-09,PAD-TOY-V,17,0,62.61,1.0098,0
2023-10-09,PAD-FOR-V,8,0,62.61,1.0098,0
2023-10-09,BAT-TOY-V,10,1,101.82,0.7325,0.2
2023-10-09,BAT-FOR-V,3,0,101.82,0.7325,0.2
2023-10-09,WIP-TOY-V,21,1,17.35,0.9639,0
2023-10-09,WIP-FOR-V,15,0,17.35,0.9639,0
2023-10-16,PAD-TOY-P,8,0,90.91,1.0215,0
2023-10-16,PAD-FOR-P,2,0,90.91,1.0215,0
2023-10-16,BAT-TOY-P,0,0,187.9,0.9442,0
2023-10-16,BAT-FOR-P,1,0,187.9,0.9442,0
2023-10-16,WIP-TOY-P,15,1,28.87,0.9955,0
2023-10-16,WIP-FOR-P,9,0,28.87,0.9955,0
2023-10-16,PAD-TOY-V,13,0,63.33,1.0215,0
2023-10-16,PAD-FOR-V,9,0,63.33,1.0215,0
2023-10-16,BAT-TOY-V,4,0,131.25,0.9442,0
2023-10-16,BAT-FOR-V,2,0,131.25,0.9442,0
2023-10-16,WIP-TOY-V,0,1,17.92,0.9956,0
2023-10-16,WIP-FOR-V,8,0,17.92,0.9956,0
2023-10-23,PAD-TOY-P,6,0,91.48,1.0279,0
2023-10-23,PAD-FOR-P,7,1,91.48,1.0279,0
2023-10-23,BAT-TOY-P,1,0,189.19,0.9507,0
2023-10-23,BAT-FOR-P,0,0,189.19,0.9507,0
2023-10-23,WIP-TOY-P,3,0,24.1,0.831,0.2
2023-10-23,WIP-FOR-P,9,1,24.1,0.831,0.2
2023-10-23,PAD-TOY-V,11,0,63.72,1.0277,0
2023-10-23,PAD-FOR-V,9,0,63.72,1.0277,0
2023-10-23,BAT-TOY-V,4,0,132.15,0.9507,0
2023-10-23,BAT-FOR-V,4,0,132.15,0.9507,0
2023-10-23,WIP-TOY-V,28,1,14.96,0.8311,0.2
2023-10-23,WIP-FOR-V,17,0,14.96,0.8311,0.2
2023-10-30,PAD-TOY-P,3,0,92.36,1.0378,0
2023-10-30,PAD-FOR-P,5,0,92.36,1.0378,0
2023-10-30,BAT-TOY-P,5,0,179.1,0.9,0
2023-10-30,BAT-FOR-P,2,0,179.1,0.9,0
2023-10-30,WIP-TOY-P,5,0,29.59,1.0203,0
2023-10-30,WIP-FOR-P,7,0,29.59,1.0203,0
2023-10-30,PAD-TOY-V,17,1,64.34,1.0377,0
2023-10-30,PAD-FOR-V,1,0,64.34,1.0377,0
2023-10-30,BAT-TOY-V,4,0,125.1,0.9,0
2023-10-30,BAT-FOR-V,4,1,125.1,0.9,0
2023-10-30,WIP-TOY-V,3,0,18.36,1.02,0
2023-10-30,WIP-FOR-V,4,0,18.36,1.02,0
2023-11-06,PAD-TOY-P,3,0,72.59,0.8156,0.2
2023-11-06,PAD-FOR-P,7,1,72.59,0.8156,0.2
2023-11-06,BAT-TOY-P,5,0,198.28,0.9964,0
2023-11-06,BAT-FOR-P,2,0,198.28,0.9964,0
2023-11-06,WIP-TOY-P,8,0,28.13,0.97,0
2023-11-06,WIP-FOR-P,2,0,28.13,0.97,0
2023-11-06,PAD-TOY-V,12,0,50.57,0.8156,0.2
2023-11-06,PAD-FOR-V,12,1,50.57,0.8156,0.2
2023-11-06,BAT-TOY-V,6,0,138.5,0.9964,0
2023-11-06,BAT-FOR-V,1,0,138.5,0.9964,0
2023-11-06,WIP-TOY-V,19,0,17.46,0.97,0
2023-11-06,WIP-FOR-V,8,0,17.46,0.97,0
2023-11-13,PAD-TOY-P,5,0,89.49,1.0055,0
2023-11-13,PAD-FOR-P,4,0,89.49,1.0055,0
2023-11-13,BAT-TOY-P,0,0,206.04,1.0354,0
2023-11-13,BAT-FOR-P,0,0,206.04,1.0354,0
2023-11-13,WIP-TOY-P,6,0,28.81,0.9934,0
2023-11-13,WIP-FOR-P,0,0,28.81,0.9934,0
2023-11-13,PAD-TOY-V,7,0,62.34,1.0055,0
2023-11-13,PAD-FOR-V,14,0,62.34,1.0055,0
2023-11-13,BAT-TOY-V,4,0,143.92,1.0354,0
2023-11-13,BAT-FOR-V,6,1,143.92,1.0354,0
2023-11-13,WIP-TOY-V,11,0,17.88,0.9933,0
2023-11-13,WIP-FOR-V,7,0,17.88,0.9933,0
2023-11-20,PAD-TOY-P,2,0,89.62,1.007,0
2023-11-20,PAD-FOR-P,8,0,89.62,1.007,0
2023-11-20,BAT-TOY-P,4,0,162.35,0.8158,0.2
2023-11-20,BAT-FOR-P,3,0,162.35,0.8158,0.2
2023-11-20,WIP-TOY-P,1,0,29.68,1.0234,0
2023-11-20,WIP-FOR-P,9,0,29.68,1.0234,0
2023-11-20,PAD-TOY-V,16,0,62.43,1.0069,0
2023-11-20,PAD-FOR-V,8,0,62.43,1.0069,0
2023-11-20,BAT-TOY-V,1,0,113.4,0.8158,0.2
2023-11-20,BAT-FOR-V,5,1,113.4,0.8158,0.2
2023-11-20,WIP-TOY-V,8,0,18.42,1.0233,0
2023-11-20,WIP-FOR-V,6,0,18.42,1.0233,0
2023-11-27,PAD-TOY-P,7,1,88.84,0.9982,0
2023-11-27,PAD-FOR-P,11,0,88.84,0.9982,0
2023-11-27,BAT-TOY-P,4,0,200.11,1.0056,0
2023-11-27,BAT-FOR-P,1,0,200.11,1.0056,0
2023-11-27,WIP-TOY-P,4,0,28.91,0.9969,0
2023-11-27,WIP-FOR-P,10,0,28.91,0.9969,0
2023-11-27,PAD-TOY-V,10,0,61.89,0.9982,0
2023-11-27,PAD-FOR-V,10,0,61.89,0.9982,0
2023-11-27,BAT-TOY-V,2,0,139.78,1.0056,0
2023-11-27,BAT-FOR-V,0,1,139.78,1.0056,0
2023-11-27,WIP-TOY-V,7,0,17.95,0.9972,0
2023-11-27,WIP-FOR-V,10,0,17.95,0.9972,0
2023-12-04,PAD-TOY-P,7,0,87.97,0.9884,0
2023-12-04,PAD-FOR-P,4,0,87.97,0.9884,0
2023-12-04,BAT-TOY-P,1,0,194.87,0.9792,0
2023-12-04,BAT-FOR-P,1,1,194.87,0.9792,0
2023-12-04,WIP-TOY-P,6,0,23.58,0.8131,0.2
2023-12-04,WIP-FOR-P,5,0,23.58,0.8131,0.2
2023-12-04,PAD-TOY-V,9,0,61.28,0.9884,0
2023-12-04,PAD-FOR-V,4,0,61.28,0.9884,0
2023-12-04,BAT-TOY-V,15,0,136.11,0.9792,0
2023-12-04,BAT-FOR-V,5,0,136.11,0.9792,0
2023-12-04,WIP-TOY-V,23,0,14.64,0.8133,0.2
2023-12-04,WIP-FOR-V,15,0,14.64,0.8133,0.2
2023-12-11,PAD-TOY-P,0,0,90.49,1.0167,0
2023-12-11,PAD-FOR-P,6,0,90.49,1.0167,0
2023-12-11,BAT-TOY-P,5,0,203.83,1.0243,0
2023-12-11,BAT-FOR-P,5,0,203.83,1.0243,0
2023-12-11,WIP-TOY-P,3,0,28.52,0.9834,0
2023-12-11,WIP-FOR-P,0,0,28.52,0.9834,0
2023-12-11,PAD-TOY-V,11,0,63.04,1.0168,0
2023-12-11,PAD-FOR-V,7,0,63.04,1.0168,0
2023-12-11,BAT-TOY-V,12,0,142.37,1.0242,0
2023-12-11,BAT-FOR-V,4,0,142.37,1.0242,0
2023-12-11,WIP-TOY-V,14,0,17.7,0.9833,0
2023-12-11,WIP-FOR-V,4,0,17.7,0.9833,0
2023-12-18,PAD-TOY-P,15,1,71.29,0.801,0.2
2023-12-18,PAD-FOR-P,7,0,71.29,0.801,0.2
2023-12-18,BAT-TOY-P,1,0,194.96,0.9797,0
2023-12-18,BAT-FOR-P,0,1,194.96,0.9797,0
2023-12-18,WIP-TOY-P,5,0,28.85,0.9948,0
2023-12-18,WIP-FOR-P,3,0,28.85,0.9948,0
2023-12-18,PAD-TOY-V,17,1,49.66,0.801,0.2
2023-12-18,PAD-FOR-V,15,1,49.66,0.801,0.2
2023-12-18,BAT-TOY-V,7,0,136.18,0.9797,0
2023-12-18,BAT-FOR-V,7,0,136.18,0.9797,0
2023-12-18,WIP-TOY-V,18,0,17.9,0.9944,0
2023-12-18,WIP-FOR-V,9,0,17.9,0.9944,0
2023-12-25,PAD-TOY-P,8,0,91.03,1.0228,0
2023-12-25,PAD-FOR-P,3,0,91.03,1.0228,0
2023-12-25,BAT-TOY-P,6,0,197.86,0.9943,0
2023-12-25,BAT-FOR-P,6,0,197.86,0.9943,0
2023-12-25,WIP-TOY-P,10,0,28.13,0.97,0
2023-12-25,WIP-FOR-P,2,0,28.13,0.97,0
2023-12-25,PAD-TOY-V,2,0,63.42,1.0229,0
2023-12-25,PAD-FOR-V,18,0,63.42,1.0229,0
2023-12-25,BAT-TOY-V,4,0,138.21,0.9943,0
2023-12-25,BAT-FOR-V,3,0,138.21,0.9943,0
2023-12-25,WIP-TOY-V,12,0,17.46,0.97,0
2023-12-25,WIP-FOR-V,5,0,17.46,0.97,0
2024-01-01,PAD-TOY-P,2,0,87.88,0.9874,0
2024-01-01,PAD-FOR-P,0,0,87.88,0.9874,0
2024-01-01,BAT-TOY-P,6,1,163.13,0.8197,0.2
2024-01-01,BAT-FOR-P,2,1,163.13,0.8197,0.2
2024-01-01,WIP-TOY-P,3,0,28.45,0.981,0
2024-01-01,WIP-FOR-P,0,0,28.45,0.981,0
2024-01-01,PAD-TOY-V,7,0,61.22,0.9874,0
2024-01-01,PAD-FOR-V,8,0,61.22,0.9874,0
2024-01-01,BAT-TOY-V,6,0,113.94,0.8197,0.2
2024-01-01,BAT-FOR-V,7,0,113.94,0.8197,0.2
2024-01-01,WIP-TOY-V,14,0,17.66,0.9811,0
2024-01-01,WIP-FOR-V,12,1,17.66,0.9811,0
2024-01-08,PAD-TOY-P,5,0,84.18,0.9458,0
2024-01-08,PAD-FOR-P,7,0,84.18,0.9458,0
2024-01-08,BAT-TOY-P,0,1,193.24,0.9711,0
2024-01-08,BAT-FOR-P,0,1,193.24,0.9711,0
2024-01-08,WIP-TOY-P,10,0,27.89,0.9617,0
2024-01-08,WIP-FOR-P,2,0,27.89,0.9617,0
2024-01-08,PAD-TOY-V,3,0,58.64,0.9458,0
2024-01-08,PAD-FOR-V,5,0,58.64,0.9458,0
2024-01-08,BAT-TOY-V,7,0,134.98,0.9711,0
2024-01-08,BAT-FOR-V,5,0,134.98,0.9711,0
2024-01-08,WIP-TOY-V,13,0,17.31,0.9617,0
2024-01-08,WIP-FOR-V,13,0,17.31,0.9617,0
2024-01-15,PAD-TOY-P,6,0,85.54,0.9611,0
2024-01-15,PAD-FOR-P,3,0,85.54,0.9611,0
2024-01-15,BAT-TOY-P,7,0,197.61,0.993,0
2024-01-15,BAT-FOR-P,2,0,197.61,0.993,0
2024-01-15,WIP-TOY-P,9,0,22.79,0.7859,0.2
2024-01-15,WIP-FOR-P,6,0,22.79,0.7859,0.2
2024-01-15,PAD-TOY-V,10,0,59.59,0.9611,0
2024-01-15,PAD-FOR-V,3,0,59.59,0.9611,0
2024-01-15,BAT-TOY-V,5,0,138.03,0.993,0
2024-01-15,BAT-FOR-V,1,1,138.03,0.993,0
2024-01-15,WIP-TOY-V,19,0,14.15,0.7861,0.2
2024-01-15,WIP-FOR-V,9,0,14.15,0.7861,0.2
2024-01-22,PAD-TOY-P,3,0,80.67,0.9064,0
2024-01-22,PAD-FOR-P,5,0,80.67,0.9064,0
2024-01-22,BAT-TOY-P,1,0,188.2,0.9457,0
2024-01-22,BAT-FOR-P,1,0,188.2,0.9457,0
2024-01-22,WIP-TOY-P,3,0,28.1,0.969,0
2024-01-22,WIP-FOR-P,2,1,28.1,0.969,0
2024-01-22,PAD-TOY-V,2,0,56.2,0.9065,0
2024-01-22,PAD-FOR-V,6,0,56.2,0.9065,0
2024-01-22,BAT-TOY-V,1,0,131.46,0.9458,0
2024-01-22,BAT-FOR-V,8,0,131.46,0.9458,0
2024-01-22,WIP-TOY-V,10,0,17.44,0.9689,0
2024-01-22,WIP-FOR-V,10,0,17.44,0.9689,0
2024-01-29,PAD-TOY-P,7,0,66.77,0.7502,0.2
2024-01-29,PAD-FOR-P,8,0,66.77,0.7502,0.2
2024-01-29,BAT-TOY-P,1,0,203.84,1.0243,0
2024-01-29,BAT-FOR-P,5,0,203.84,1.0243,0
2024-01-29,WIP-TOY-P,11,0,31.14,1.0738,0
2024-01-29,WIP-FOR-P,3,0,31.14,1.0738,0
2024-01-29,PAD-TOY-V,13,0,46.51,0.7502,0.2
2024-01-29,PAD-FOR-V,16,0,46.51,0.7502,0.2
2024-01-29,BAT-TOY-V,1,0,142.38,1.0243,0
2024-01-29,BAT-FOR-V,5,0,142.38,1.0243,0
2024-01-29,WIP-TOY-V,9,0,19.33,1.0739,0
2024-01-29,WIP-FOR-V,3,0,19.33,1.0739,0
2024-02-05,PAD-TOY-P,6,0,81.99,0.9212,0
2024-02-05,PAD-FOR-P,5,0,81.99,0.9212,0
2024-02-05,BAT-TOY-P,6,0,206.75,1.0389,0
2024-02-05,BAT-FOR-P,0,0,206.75,1.0389,0
2024-02-05,WIP-TOY-P,2,0,27.95,0.9638,0
2024-02-05,WIP-FOR-P,8,0,27.95,0.9638,0
2024-02-05,PAD-TOY-V,16,0,57.12,0.9213,0
2024-02-05,PAD-FOR-V,7,0,57.12,0.9213,0
2024-02-05,BAT-TOY-V,5,0,144.41,1.0389,0
2024-02-05,BAT-FOR-V,7,0,144.41,1.0389,0
2024-02-05,WIP-TOY-V,10,0,17.35,0.9639,0
2024-02-05,WIP-FOR-V,10,0,17.35,0.9639,0
2024-02-12,PAD-TOY-P,7,0,82.76,0.9299,0
2024-02-12,PAD-FOR-P,9,0,82.76,0.9299,0
2024-02-12,BAT-TOY-P,4,0,164.43,0.8263,0.2
2024-02-12,BAT-FOR-P,4,0,164.43,0.8263,0.2
2024-02-12,WIP-TOY-P,8,0,27.88,0.9614,0
2024-02-12,WIP-FOR-P,3,0,27.88,0.9614,0
2024-02-12,PAD-TOY-V,6,0,57.66,0.93,0
2024-02-12,PAD-FOR-V,9,0,57.66,0.93,0
2024-02-12,BAT-TOY-V,12,0,114.85,0.8263,0.2
2024-02-12,BAT-FOR-V,8,1,114.85,0.8263,0.2
2024-02-12,WIP-TOY-V,7,0,17.3,0.9611,0
2024-02-12,WIP-FOR-V,6,0,17.3,0.9611,0
2024-02-19,PAD-TOY-P,8,0,82.47,0.9266,0
2024-02-19,PAD-FOR-P,6,0,82.47,0.9266,0
2024-02-19,BAT-TOY-P,3,1,203.65,1.0234,0
2024-02-19,BAT-FOR-P,0,0,203.65,1.0234,0
2024-02-19,WIP-TOY-P,6,0,29.06,1.0021,0
2024-02-19,WIP-FOR-P,1,0,29.06,1.0021,0
2024-02-19,PAD-TOY-V,7,0,57.45,0.9266,0
2024-02-19,PAD-FOR-V,12,1,57.45,0.9266,0
2024-02-19,BAT-TOY-V,7,0,142.25,1.0234,0
2024-02-19,BAT-FOR-V,5,0,142.25,1.0234,0
2024-02-19,WIP-TOY-V,8,0,18.03,1.0017,0
2024-02-19,WIP-FOR-V,7,0,18.03,1.0017,0
2024-02-26,PAD-TOY-P,5,0,79.69,0.8954,0
2024-02-26,PAD-FOR-P,2,0,79.69,0.8954,0
2024-02-26,BAT-TOY-P,4,0,192.44,0.967,0
2024-02-26,BAT-FOR-P,5,0,192.44,0.967,0
2024-02-26,WIP-TOY-P,6,0,22.37,0.7714,0.2
2024-02-26,WIP-FOR-P,5,1,22.37,0.7714,0.2
2024-02-26,PAD-TOY-V,3,0,55.52,0.8955,0
2024-02-26,PAD-FOR-V,2,0,55.52,0.8955,0
2024-02-26,BAT-TOY-V,2,0,134.42,0.9671,0
2024-02-26,BAT-FOR-V,6,0,134.42,0.9671,0
2024-02-26,WIP-TOY-V,15,0,13.89,0.7717,0.2
2024-02-26,WIP-FOR-V,18,1,13.89,0.7717,0.2
2024-03-04,PAD-TOY-P,7,0,84.9,0.9539,0
2024-03-04,PAD-FOR-P,1,0,84.9,0.9539,0
2024-03-04,BAT-TOY-P,4,0,194.47,0.9772,0
2024-03-04,BAT-FOR-P,1,0,194.47,0.9772,0
2024-03-04,WIP-TOY-P,8,0,27.41,0.9452,0
2024-03-04,WIP-FOR-P,1,0,27.41,0.9452,0
2024-03-04,PAD-TOY-V,19,0,59.14,0.9539,0
2024-03-04,PAD-FOR-V,8,0,59.14,0.9539,0
2024-03-04,BAT-TOY-V,1,0,135.83,0.9772,0
2024-03-04,BAT-FOR-V,1,0,135.83,0.9772,0
2024-03-04,WIP-TOY-V,8,1,17.01,0.945,0
2024-03-04,WIP-FOR-V,14,0,17.01,0.945,0
2024-03-11,PAD-TOY-P,11,0,69.67,0.7828,0.2
2024-03-11,PAD-FOR-P,8,0,69.67,0.7828,0.2
2024-03-11,BAT-TOY-P,3,0,194.37,0.9767,0
2024-03-11,BAT-FOR-P,1,0,194.37,0.9767,0
2024-03-11,WIP-TOY-P,12,0,27.95,0.9638,0
2024-03-11,WIP-FOR-P,7,0,27.95,0.9638,0
2024-03-11,PAD-TOY-V,28,1,48.53,0.7827,0.2
2024-03-11,PAD-FOR-V,6,0,48.53,0.7827,0.2
2024-03-11,BAT-TOY-V,4,0,135.77,0.9768,0
2024-03-11,BAT-FOR-V,2,0,135.77,0.9768,0
2024-03-11,WIP-TOY-V,10,0,17.35,0.9639,0
2024-03-11,WIP-FOR-V,1,0,17.35,0.9639,0
2024-03-18,PAD-TOY-P,5,0,98.28,1.1043,0
2024-03-18,PAD-FOR-P,2,0,98.28,1.1043,0
2024-03-18,BAT-TOY-P,3,0,200.69,1.0085,0
2024-03-18,BAT-FOR-P,0,0,200.69,1.0085,0
2024-03-18,WIP-TOY-P,7,0,28.48,0.9821,0
2024-03-18,WIP-FOR-P,1,0,28.48,0.9821,0
2024-03-18,PAD-TOY-V,12,0,68.47,1.1044,0
2024-03-18,PAD-FOR-V,4,0,68.47,1.1044,0
2024-03-18,BAT-TOY-V,7,0,140.18,1.0085,0
2024-03-18,BAT-FOR-V,0,0,140.18,1.0085,0
2024-03-18,WIP-TOY-V,4,0,17.68,0.9822,0
2024-03-18,WIP-FOR-V,13,1,17.68,0.9822,0
2024-03-25,PAD-TOY-P,3,0,94.93,1.0666,0
2024-03-25,PAD-FOR-P,9,0,94.93,1.0666,0
2024-03-25,BAT-TOY-P,1,1,158.9,0.7985,0.2
2024-03-25,BAT-FOR-P,7,0,158.9,0.7985,0.2
2024-03-25,WIP-TOY-P,14,0,26.73,0.9217,0
2024-03-25,WIP-FOR-P,9,0,26.73,0.9217,0
2024-03-25,PAD-TOY-V,10,0,66.13,1.0666,0
2024-03-25,PAD-FOR-V,8,0,66.13,1.0666,0
2024-03-25,BAT-TOY-V,9,1,110.99,0.7985,0.2
2024-03-25,BAT-FOR-V,3,0,110.99,0.7985,0.2
2024-03-25,WIP-TOY-V,20,0,16.59,0.9217,0
2024-03-25,WIP-FOR-V,0,1,16.59,0.9217,0
2024-04-01,PAD-TOY-P,5,0,90.35,1.0152,0
2024-04-01,PAD-FOR-P,7,0,90.35,1.0152,0
2024-04-01,BAT-TOY-P,1,0,202.41,1.0171,0
2024-04-01,BAT-FOR-P,1,1,202.41,1.0171,0
2024-04-01,WIP-TOY-P,9,0,26.43,0.9114,0
2024-04-01,WIP-FOR-P,8,0,26.43,0.9114,0
2024-04-01,PAD-TOY-V,17,0,62.94,1.0152,0
2024-04-01,PAD-FOR-V,5,0,62.94,1.0152,0
2024-04-01,BAT-TOY-V,0,1,141.38,1.0171,0
2024-04-01,BAT-FOR-V,3,0,141.38,1.0171,0
2024-04-01,WIP-TOY-V,9,0,16.41,0.9117,0
2024-04-01,WIP-FOR-V,28,1,16.41,0.9117,0
2024-04-08,PAD-TOY-P,5,0,94.27,1.0592,0
2024-04-08,PAD-FOR-P,4,0,94.27,1.0592,0
2024-04-08,BAT-TOY-P,3,0,201.11,1.0106,0
2024-04-08,BAT-FOR-P,3,0,201.11,1.0106,0
2024-04-08,WIP-TOY-P,13,1,22.82,0.7869,0.2
2024-04-08,WIP-FOR-P,14,1,22.82,0.7869,0.2
2024-04-08,PAD-TOY-V,16,0,65.67,1.0592,0
2024-04-08,PAD-FOR-V,10,0,65.67,1.0592,0
2024-04-08,BAT-TOY-V,0,0,140.47,1.0106,0
2024-04-08,BAT-FOR-V,7,0,140.47,1.0106,0
2024-04-08,WIP-TOY-V,21,1,14.17,0.7872,0.2
2024-04-08,WIP-FOR-V,0,1,14.17,0.7872,0.2
2024-04-15,PAD-TOY-P,10,0,92.08,1.0346,0
2024-04-15,PAD-FOR-P,5,0,92.08,1.0346,0
2024-04-15,BAT-TOY-P,1,0,204.46,1.0274,0
2024-04-15,BAT-FOR-P,0,0,204.46,1.0274,0
2024-04-15,WIP-TOY-P,0,1,30.35,1.0466,0
2024-04-15,WIP-FOR-P,2,0,30.35,1.0466,0
2024-04-15,PAD-TOY-V,13,0,64.15,1.0347,0
2024-04-15,PAD-FOR-V,8,0,64.15,1.0347,0
2024-04-15,BAT-TOY-V,8,0,142.82,1.0275,0
2024-04-15,BAT-FOR-V,2,0,142.82,1.0275,0
2024-04-15,WIP-TOY-V,21,0,18.84,1.0467,0
2024-04-15,WIP-FOR-V,13,0,18.84,1.0467,0
2024-04-22,PAD-TOY-P,10,0,68.47,0.7693,0.2
2024-04-22,PAD-FOR-P,10,1,68.47,0.7693,0.2
2024-04-22,BAT-TOY-P,3,0,202.3,1.0166,0
2024-04-22,BAT-FOR-P,1,0,202.3,1.0166,0
2024-04-22,WIP-TOY-P,1,0,29.94,1.0324,0
2024-04-22,WIP-FOR-P,3,0,29.94,1.0324,0
2024-04-22,PAD-TOY-V,12,0,47.7,0.7694,0.2
2024-04-22,PAD-FOR-V,10,0,47.7,0.7694,0.2
2024-04-22,BAT-TOY-V,7,0,141.3,1.0165,0
2024-04-22,BAT-FOR-V,4,0,141.3,1.0165,0
2024-04-22,WIP-TOY-V,2,0,18.58,1.0322,0
2024-04-22,WIP-FOR-V,11,0,18.58,1.0322,0
2024-04-29,PAD-TOY-P,6,0,86.05,0.9669,0
2024-04-29,PAD-FOR-P,3,0,86.05,0.9669,0
2024-04-29,BAT-TOY-P,3,0,191.34,0.9615,0
2024-04-29,BAT-FOR-P,2,0,191.34,0.9615,0
2024-04-29,WIP-TOY-P,13,0,29.44,1.0152,0
2024-04-29,WIP-FOR-P,9,0,29.44,1.0152,0
2024-04-29,PAD-TOY-V,6,0,59.94,0.9668,0
2024-04-29,PAD-FOR-V,4,0,59.94,0.9668,0
2024-04-29,BAT-TOY-V,5,0,133.65,0.9615,0
2024-04-29,BAT-FOR-V,1,1,133.65,0.9615,0
2024-04-29,WIP-TOY-V,16,0,18.27,1.015,0
2024-04-29,WIP-FOR-V,8,1,18.27,1.015,0
2024-05-06,PAD-TOY-P,13,0,88.54,0.9948,0
2024-05-06,PAD-FOR-P,0,0,88.54,0.9948,0
2024-05-06,BAT-TOY-P,3,1,161.75,0.8128,0.2
2024-05-06,BAT-FOR-P,1,0,161.75,0.8128,0.2
2024-05-06,WIP-TOY-P,14,1,29.73,1.0252,0
2024-05-06,WIP-FOR-P,1,0,29.73,1.0252,0
2024-05-06,PAD-TOY-V,12,0,61.68,0.9948,0
2024-05-06,PAD-FOR-V,5,0,61.68,0.9948,0
2024-05-06,BAT-TOY-V,2,0,112.98,0.8128,0.2
2024-05-06,BAT-FOR-V,4,0,112.98,0.8128,0.2
2024-05-06,WIP-TOY-V,11,0,18.45,1.025,0
2024-05-06,WIP-FOR-V,5,0,18.45,1.025,0
2024-05-13,PAD-TOY-P,14,0,92.94,1.0443,0
2024-05-13,PAD-FOR-P,2,0,92.94,1.0443,0
2024-05-13,BAT-TOY-P,0,1,200.59,1.008,0
2024-05-13,BAT-FOR-P,4,0,200.59,1.008,0
2024-05-13,WIP-TOY-P,5,0,29.61,1.021,0
2024-05-13,WIP-FOR-P,11,0,29.61,1.021,0
2024-05-13,PAD-TOY-V,20,0,64.74,1.0442,0
2024-05-13,PAD-FOR-V,8,0,64.74,1.0442,0
2024-05-13,BAT-TOY-V,4,0,140.11,1.008,0
2024-05-13,BAT-FOR-V,4,0,140.11,1.008,0
2024-05-13,WIP-TOY-V,1,0,18.38,1.0211,0
2024-05-13,WIP-FOR-V,6,0,18.38,1.0211,0
2024-05-20,PAD-TOY-P,9,0,92.29,1.037,0
2024-05-20,PAD-FOR-P,4,0,92.29,1.037,0
